,user_token,prolific_id,topic,vis_condition,post_clarity_0,post_clarity_1,post_clarity_2,post_clarity_3,post_clarity_ansT,post_clarity_start,post_correctness_0,post_correctness_1,post_correctness_2,post_correctness_ansT,post_correctness_start,post_topicInv_0,post_topicInv_1,post_topicInv_2,post_topicInv_3,post_topicInv_ansT,post_topicInv_start,post_CI_lower,post_CI_upper,post_attitude,pre_clarity_0,pre_clarity_1,pre_clarity_2,pre_clarity_3,pre_clarity_ansT,pre_clarity_start,pre_correctness_0,pre_correctness_1,pre_correctness_2,pre_correctness_ansT,pre_correctness_start,pre_topicInv_0,pre_topicInv_1,pre_topicInv_2,pre_topicInv_3,pre_topicInv_ansT,pre_topicInv_start,pre_CI_lower,pre_CI_upper,pre_attitude,pre_clarity,pre_correctness,pre_topic_involvement,post_clarity,post_correctness,post_topic_involvement,pre_attitude_adjusted,pre_attitude_strength,pre_attitude_uncertainty,post_attitude_adjusted,post_attitude_strength,post_attitude_uncertainty,attitude_difference,abs_attitude_difference,att_uncertainty_difference,abs_att_uncertainty_difference,mean_belief_change,mean_pre_belief_distance,mean_belief_uncertainty_change,count_vars
537,7e4f595a-8cf2-4b22-8fde-34cd642d3f34,581649f0b434f0000184d2a9,union,uncertainty,4,5,4,5,1065,1648306685597,4,5,4,1111,1648306757894,2,2,3,3,1471,1648306777501,6.183389884274022,6.651076959103954,6.417233421688988,7,6,6,7,1519,1648306347428,7,6,6,1351,1648306382892,3,2,1,4,1519,1648306439908,7.4730724239565625,7.799036142777423,7.636054283366993,6.5,6.333333333333333,10,4.5,4.333333333333333,10,2.6360542833669927,2.6360542833669927,0.3259637188208604,1.4172334216889881,1.4172334216889881,0.4676870748299322,-1.2188208616780045,1.2188208616780045,0.14172335600907182,0.14172335600907182,0.37615178735761895,0.358037823872787,0.036087314610829146,6
538,89abecf5-c269-418d-9b32-b1b4f5c4d464,58f0fca0d40252000192f201,union,hop,6,6,6,6,2061,1648306219305,6,6,6,1289,1648306236478,2,3,2,2,1984,1648306251746,6.005946374881532,7.997919346298275,7.001932860589903,7,7,7,7,1424,1648305925054,5,5,6,8916,1648305939724,2,2,2,2,2503,1648305964987,6.733016509448643,7.231009752302829,6.982013130875736,7.0,5.333333333333333,8,6.0,6.0,9,1.9820131308757363,1.9820131308757363,0.4979932428541858,2.0019328605899034,2.0019328605899034,1.9919729714167431,0.01991972971416711,0.01991972971416711,1.4939797285625573,1.4939797285625573,0.6384249036670723,0.36053447367509234,0.06457226751033247,6
539,89abecf5-c269-418d-9b32-b1b4f5c4d464,58f0fca0d40252000192f201,covid,hop,7,7,6,7,1056,1648306741185,6,7,7,1971,1648306754659,3,4,4,4,1885,1648306778996,6.225063401737373,6.56369880687822,6.394381104307796,8,7,7,7,1178,1648306284035,6,6,7,1884,1648306298062,3,3,4,4,1003,1648306312982,7.709083265442847,7.729002995157015,7.719043130299931,7.25,6.333333333333333,14,6.75,6.666666666666667,15,2.719043130299931,2.719043130299931,0.019919729714168,1.3943811043077963,1.3943811043077963,0.3386354051408471,-1.3246620259921347,1.3246620259921347,0.3187156754266791,0.3187156754266791,0.9972538810929913,0.731899496425453,-0.15849483895596542,6
540,8b42910b-b54c-4cb3-afc0-0898379c9eb4,5d47abcc2dc88900166f27c9,covid,scatter,8,8,8,7,2396,1648306309138,8,7,7,1557,1648306337837,5,5,5,5,2667,1648306359575,8.494898166786246,8.954081840255633,8.72449000352094,9,9,9,9,1800,1648305660444,8,8,7,3694,1648305690023,4,4,5,5,2629,1648305718335,1.0,8.85906264951698,8.988296395118768,9.0,7.666666666666667,18,7.75,7.333333333333333,20,3.988296395118768,3.988296395118768,7.85906264951698,3.7244900035209394,3.7244900035209394,0.4591836734693864,-0.2638063915978286,0.2638063915978286,-7.399878976047594,7.399878976047594,0.342145540658592,0.5008430734427659,0.08982004842946063,6
541,8b42910b-b54c-4cb3-afc0-0898379c9eb4,5d47abcc2dc88900166f27c9,union,scatter,7,6,6,6,2404,1648306703593,6,7,6,1821,1648306733531,3,4,5,5,2487,1648306749026,6.352041023929102,7.661564833452912,7.006802928691007,5,7,6,5,3215,1648306403052,5,6,5,1393,1648306424270,3,4,5,5,1644,1648306447708,4.5408160151267545,5.374149867466517,4.957482941296636,5.75,5.333333333333333,17,6.25,6.333333333333333,17,-0.042517058703364086,0.042517058703364086,0.8333338523397629,2.006802928691007,2.006802928691007,1.3095238095238102,2.0493199873943713,2.0493199873943713,0.47618995718404733,0.47618995718404733,0.2732718875469891,0.2548724592339071,-0.04132898784138766,6
542,063583dc-7b9c-4ba1-81e5-7cb2c8fa8001,5993020a5f49420001caf86b,covid,scatter,8,8,8,8,1351,1648306290209,8,7,8,1299,1648306308416,4,4,5,5,1566,1648306333257,1.0,8.268734903989666,8.978517808184796,7,9,9,9,2518,1648305672654,8,8,8,2166,1648305697329,4,4,5,5,2066,1648305719502,7.013540679844337,8.95610316959306,7.984821924718698,8.5,8.0,18,8.0,7.666666666666667,18,2.9848219247186982,2.9848219247186982,1.942562489748723,3.9785178081847956,3.9785178081847956,7.268734903989666,0.9936958834660974,0.9936958834660974,5.326172414240943,5.326172414240943,0.6562877294325534,0.6557190792782527,-0.10364936073292703,6
543,063583dc-7b9c-4ba1-81e5-7cb2c8fa8001,5993020a5f49420001caf86b,union,scatter,6,5,6,5,1684,1648306683956,3,5,3,1283,1648306702848,3,2,1,1,1567,1648306717518,3.980154638159795,6.161801742031437,5.070978190095616,7,7,8,8,1300,1648306376788,7,7,6,1249,1648306399162,3,2,1,2,1667,1648306430105,3.5841707460187098,5.362362563557925,4.4732666547883175,7.5,6.666666666666667,8,5.5,3.6666666666666665,7,-0.5267333452116825,0.5267333452116825,1.778191817539215,0.0709781900956159,0.0709781900956159,2.181647103871642,0.5977115353072984,0.5977115353072984,0.4034552863324268,0.4034552863324268,0.5260383547972188,0.5446239316082611,0.006982622633127859,6
544,033f40b9-8385-4cbd-96ef-96ffd70c0b4a,5dd299a27f1bbf2a83554ecf,union,scatter,6,6,6,7,1870,1648306251180,9,7,5,1459,1648306275610,4,2,2,2,2943,1648306292667,7.758882589728264,8.037758805726611,7.898320697727438,7,6,6,6,1597,1648305544428,8,7,6,3076,1648305569306,4,2,2,2,2679,1648305592670,7.6294043465861785,7.908280562584522,7.76884245458535,6.25,7.0,10,6.25,7.0,10,2.76884245458535,2.76884245458535,0.2788762159983431,2.8983206977274376,2.8983206977274376,0.27887621599834667,0.12947824314208756,0.12947824314208756,3.552713678800501e-15,3.552713678800501e-15,0.2549248686283408,0.39289222720508593,-0.22118969646450606,6
545,033f40b9-8385-4cbd-96ef-96ffd70c0b4a,5dd299a27f1bbf2a83554ecf,covid,scatter,9,9,9,9,1603,1648306683388,9,9,9,1448,1648306698760,5,5,5,5,1211,1648306710170,8.954066372578309,8.993905832006648,8.973986102292479,9,9,9,9,1800,1648306320270,9,9,9,1598,1648306451659,5,5,5,5,1293,1648306469758,8.983945967149563,8.983945967149563,8.983945967149563,9.0,9.0,20,9.0,9.0,20,3.9839459671495625,3.9839459671495625,0.0,3.9739861022924785,3.9739861022924785,0.03983945942833955,-0.009959864857084,0.009959864857084,0.03983945942833955,0.03983945942833955,0.5325701523844456,0.6115750098394899,-0.10725982170914528,6
546,d50c12ad-e779-4213-9b81-b2bf75961112,5f63d462fb4c4713b69d4bb7,union,uncertainty,6,6,7,6,1161,1648306045121,6,6,6,12834,1648306063882,3,3,5,5,9763,1648306107633,7.940759498786494,8.096655190396472,8.018707344591483,6,7,7,7,17883,1648305545858,7,3,3,2532,1648305607923,3,2,5,5,2140,1648305636979,7.5935372765642715,8.55725609742595,8.075396686995111,6.75,4.333333333333333,15,6.25,6.0,16,3.075396686995111,3.075396686995111,0.9637188208616791,3.0187073445914834,3.0187073445914834,0.1558956916099783,-0.05668934240362766,0.05668934240362766,-0.8078231292517009,0.8078231292517009,0.4306369535950787,0.3193387254489684,-0.14122493926133897,6
547,d50c12ad-e779-4213-9b81-b2bf75961112,5f63d462fb4c4713b69d4bb7,covid,uncertainty,5,5,4,4,3045,1648306554916,3,3,2,1267,1648306661377,2,1,5,5,14017,1648306695619,3.079648603928062,3.476474000753459,3.2780613023407605,3,2,3,5,1035,1648306141590,2,3,2,5923,1648306183074,2,3,5,5,9597,1648306213474,2.505669012091327,2.704081710504026,2.6048753612976765,3.25,2.3333333333333335,15,4.5,2.6666666666666665,13,-2.3951246387023235,2.3951246387023235,0.1984126984126986,-1.7219386976592395,1.7219386976592395,0.3968253968253972,0.673185941043084,0.673185941043084,0.1984126984126986,0.1984126984126986,0.5286312833466565,0.37498974099330384,0.019471803222811345,6
548,1b61c16c-34cb-4f02-be5e-fde353d78262,5e3f4c676d06fc1b240e6021,covid,uncertainty,9,9,9,8,2377,1648306340481,7,5,8,21008,1648306357251,2,3,5,5,1415,1648306392425,3.755016917180611,3.814776106323113,3.784896511751862,8,8,8,8,2953,1648305657025,8,5,8,2728,1648305684042,3,4,4,5,2247,1648305708881,3.784896511751862,3.8247359711801963,3.804816241466029,8.0,7.0,16,8.75,6.666666666666667,15,-1.1951837585339709,1.1951837585339709,0.03983945942833422,-1.215103488248138,1.215103488248138,0.05975918914250222,-0.01991972971416711,0.01991972971416711,0.019919729714168,0.019919729714168,0.6177781254079484,1.2866656263265688,0.09784009141327832,6
549,1b61c16c-34cb-4f02-be5e-fde353d78262,5e3f4c676d06fc1b240e6021,union,uncertainty,8,7,7,7,1401,1648306682545,8,7,7,2615,1648306694507,4,3,3,3,1591,1648306705930,6.982013130875735,7.001932860589903,6.991972995732819,8,8,9,7,2007,1648306449440,7,5,8,1319,1648306467529,4,4,5,5,1832,1648306479425,5.697190564311936,5.756949753454438,5.727070158883187,8.0,6.666666666666667,18,7.25,7.333333333333333,13,0.7270701588831869,0.7270701588831869,0.05975918914250222,1.9919729957328194,1.9919729957328194,0.019919729714168,1.2649028368496325,1.2649028368496325,-0.03983945942833422,0.03983945942833422,0.7493325670681431,0.6549162066090778,0.0009353221718967722,6
550,f295dafc-003e-4f2a-811d-c4215b48bcec,5ed5aeea88fecc14779b4a29,covid,scatter,6,7,6,8,899,1648306386963,7,8,7,1272,1648306395530,3,4,5,4,1079,1648306402435,6.353659709449112,7.518835101544554,6.936247405496833,7,7,8,9,1177,1648305931149,7,8,8,1933,1648305941821,4,5,5,5,1026,1648305951644,7.193271389047299,8.272772119959251,7.733021754503275,7.75,7.666666666666667,19,6.75,7.333333333333333,16,2.733021754503275,2.733021754503275,1.0795007309119526,1.9362474054968333,1.9362474054968333,1.165175392095442,-0.7967743490064416,0.7967743490064416,0.08567466118348932,0.08567466118348932,0.3986142704418221,0.6229766024881697,0.12650210025367284,6
551,f295dafc-003e-4f2a-811d-c4215b48bcec,5ed5aeea88fecc14779b4a29,union,scatter,7,8,9,7,1080,1648306861524,6,7,8,856,1648306870866,4,5,4,4,869,1648306876602,7.236108719639043,8.57263343410146,7.904371076870252,6,8,7,8,893,1648306498252,9,8,8,1438,1648306503101,4,5,4,4,802,1648306509617,6.807735413721602,7.613077228846391,7.210406321283997,7.25,8.333333333333334,17,7.75,7.0,17,2.2104063212839966,2.2104063212839966,0.8053418151247893,2.9043710768702518,2.9043710768702518,1.336524714462417,0.6939647555862551,0.6939647555862551,0.5311828993376277,0.5311828993376277,0.40739206016230645,0.40314183621898647,0.07871914833590667,6
552,391af19b-04c0-4aa3-871d-c134781f7a1f,6029b0e17f3b5d944ab183f1,covid,scatter,8,8,8,8,754,1648306051809,8,8,8,1147,1648306076943,4,4,4,4,1150,1648306101634,7.501417095158375,8.507652922822773,8.004535008990574,8,8,8,8,1694,1648305601553,8,7,8,746,1648305618626,4,4,5,5,798,1648305738352,5.994134902063376,8.039211879929777,7.016673390996576,8.0,7.666666666666667,18,8.0,8.0,16,2.0166733909965764,2.0166733909965764,2.045076977866401,3.0045350089905742,3.0045350089905742,1.0062358276643977,0.9878616179939979,0.9878616179939979,-1.0388411502020034,1.0388411502020034,0.39414011843697,0.5566834173416332,-0.09066047665328457,6
553,391af19b-04c0-4aa3-871d-c134781f7a1f,6029b0e17f3b5d944ab183f1,union,scatter,7,7,7,7,1603,1648306424911,7,6,6,816,1648306432593,4,3,4,4,597,1648306438650,6.537698274296697,7.487244759557469,7.012471516927083,7,7,7,7,645,1648306158728,7,6,7,605,1648306166289,4,4,3,4,743,1648306171549,7.4143276812122405,8.664096078647313,8.039211879929777,7.0,6.666666666666667,15,7.0,6.333333333333333,15,3.039211879929777,3.039211879929777,1.2497683974350728,2.012471516927083,2.012471516927083,0.9495464852607718,-1.026740363002694,1.026740363002694,-0.30022191217430105,0.30022191217430105,0.35444438754489505,0.4181972015505149,-0.03384744740065012,6
554,257d48f5-8e7f-4af2-a69f-7d7219a7aac2,5e7a258b1a7e1c069379711c,covid,hop,9,9,9,9,2003,1648306477768,8,7,6,1464,1648306498831,4,2,4,4,3520,1648306518383,1.0,8.769311097844534,8.906757232433632,9,9,9,9,1461,1648305765921,8,7,7,1827,1648305789340,4,2,4,4,2609,1648305812769,8.941118766080907,8.986934144277273,8.96402645517909,9.0,7.333333333333333,14,9.0,7.0,14,3.9640264551790896,3.9640264551790896,0.04581537819636594,3.906757232433632,3.906757232433632,7.769311097844534,-0.057269222745457427,0.057269222745457427,7.723495719648168,7.723495719648168,0.2615696258348181,0.5776884845935627,0.04125709781004968,6
555,257d48f5-8e7f-4af2-a69f-7d7219a7aac2,5e7a258b1a7e1c069379711c,union,hop,6,6,6,6,7087,1648306896272,1,1,1,2396,1648306920408,3,1,1,1,1765,1648306936218,7.864457378466305,8.116441958546318,7.9904496685063116,7,7,6,4,1810,1648306549695,4,1,1,2037,1648306581587,4,1,1,1,1529,1648306598837,1.0,7.910272756662671,8.986934144277273,6.0,2.0,7,6.0,1.0,6,3.9869341442772726,3.9869341442772726,6.910272756662671,2.9904496685063116,2.9904496685063116,0.2519845800800127,-0.996484475770961,0.996484475770961,-6.6582881765826585,6.6582881765826585,0.5763604561672987,0.638148544443663,-0.1044343228607405,6
556,59fa03a1-28d8-453f-80fe-a9e41da6b980,6229fff149374541c22a95bf,covid,scatter,8,8,8,8,1248,1648306449917,7,6,8,1105,1648306476103,5,3,5,5,1380,1648306498956,1.0,6.976431022850132,8.007939804439207,9,9,9,9,1584,1648305685715,8,8,8,1687,1648305708763,5,4,4,5,1217,1648305739671,1.0,8.15099576684937,8.994273018951388,9.0,8.0,18,8.0,7.0,18,3.9942730189513878,3.9942730189513878,7.15099576684937,3.007939804439207,3.007939804439207,5.976431022850132,-0.9863332145121806,0.9863332145121806,-1.1745647439992375,1.1745647439992375,0.2699003255921541,0.7267562481714175,0.17071820290059678,6
557,59fa03a1-28d8-453f-80fe-a9e41da6b980,6229fff149374541c22a95bf,union,scatter,6,6,6,8,1283,1648306903997,5,5,5,1252,1648306928312,3,1,4,4,2551,1648306944942,6.027744114235364,6.630085008593947,6.328914561414655,7,8,8,8,1334,1648306546053,7,5,6,1383,1648306568168,3,2,1,4,1554,1648306603410,6.042802636594328,7.98535202090076,7.014077328747544,7.75,6.0,10,6.5,5.0,12,2.014077328747544,2.014077328747544,1.9425493843064316,1.3289145614146554,1.3289145614146554,0.6023408943585835,-0.6851627673328888,0.6851627673328888,-1.3402084899478481,1.3402084899478481,0.22212354942655924,0.26385155859714926,-0.033210743394056365,6
558,ef6ca684-9b4a-4ae8-927e-67a8c91dd7be,61032274bad76a096a09f0b0,union,uncertainty,5,7,4,5,945,1648306674822,7,4,7,2110,1648306688780,4,3,5,5,999,1648306758617,6.83261515801948,7.171250563160327,7.001932860589903,8,9,8,9,127349,1648305816928,7,9,8,1316,1648305962760,4,3,5,5,1538,1648305978411,1.0,8.924186778007062,8.983945967149563,8.5,8.0,17,5.25,6.0,17,3.9839459671495625,3.9839459671495625,7.924186778007062,2.0019328605899034,2.0019328605899034,0.3386354051408471,-1.9820131065596591,1.9820131065596591,-7.585551372866215,7.585551372866215,0.27971867234606507,0.35250207825165064,0.06176459336867127,6
559,ef6ca684-9b4a-4ae8-927e-67a8c91dd7be,61032274bad76a096a09f0b0,covid,uncertainty,5,5,8,5,2369,1648307021216,5,5,4,691,1648307034150,1,1,3,2,868,1648307043947,7.828601643727852,8.187156778582866,8.007879211155359,9,9,8,9,1324,1648306802502,5,5,7,2359,1648306810967,1,1,3,3,2562,1648306822459,8.914226913149978,8.993905832006647,8.954066372578312,8.75,5.666666666666667,8,5.75,4.666666666666667,7,3.9540663725783123,3.9540663725783123,0.07967891885666845,3.007879211155359,3.007879211155359,0.35855513485501334,-0.9461871614229533,0.9461871614229533,0.2788762159983449,0.2788762159983449,0.38840766228128515,0.43143980252568465,0.12689008402130966,6
560,2fb84976-43bf-47b6-9470-fc00543e6af0,57dd7528a0e8ce00015445fd,union,hop,5,5,4,5,1300,1648306671312,3,1,2,1224,1648306688258,1,1,3,3,1130,1648306699094,6.084700004911434,7.636323765192002,6.860511885051718,3,2,1,3,1837,1648306045850,1,1,1,1147,1648306059703,1,1,2,1,1224,1648306074123,5.061059329726336,6.504931439987421,5.7829953848568785,2.25,1.0,5,4.75,2.0,8,0.7829953848568785,0.7829953848568785,1.4438721102610845,1.860511885051718,1.860511885051718,1.5516237602805685,1.0775165001948395,1.0775165001948395,0.10775165001948395,0.10775165001948395,0.3558660792560957,0.30521013419565574,0.024991735961623556,6
561,2fb84976-43bf-47b6-9470-fc00543e6af0,57dd7528a0e8ce00015445fd,covid,hop,5,5,4,5,906,1648307042652,3,1,1,1279,1648307074586,1,1,3,4,1387,1648307086508,6.224777149936763,7.323843980135498,6.774310565036131,7,6,6,7,1222,1648306725872,4,2,2,1102,1648306746238,2,1,2,4,774,1648306757317,6.332528799956247,7.345394310139396,6.838961555047821,6.5,2.6666666666666665,9,4.75,1.6666666666666667,9,1.8389615550478213,1.8389615550478213,1.0128655101831487,1.7743105650361306,1.7743105650361306,1.0990668301987352,-0.06465099001169072,0.06465099001169072,0.08620132001558645,0.08620132001558645,0.6544441757390348,0.5811746292808713,-0.14897510349495516,6
562,589c509f-3dd5-4b42-a3c3-c2030598b49e,5c12f106c4b80e000192c472,union,uncertainty,7,9,7,9,2146,1648306656376,8,9,9,2144,1648306677403,5,5,1,1,1845,1648306688676,1.0,8.904267048292894,1.0359738111967556,9,9,9,9,3719,1648305755983,9,9,9,2081,1648305787561,5,5,1,1,3341,1648305813336,1.0,2.679351512615569,1.0060942166255045,9.0,9.0,12,8.0,8.666666666666666,12,-3.9939057833744958,3.9939057833744958,1.6793515126155691,-3.9640261888032446,3.9640261888032446,7.904267048292894,0.02987959457125111,0.02987959457125111,6.224915535677325,6.224915535677325,0.23923179359692326,0.28023016895364833,0.1317187059106941,6
563,589c509f-3dd5-4b42-a3c3-c2030598b49e,5c12f106c4b80e000192c472,covid,uncertainty,9,7,9,7,1205,1648307129884,9,9,7,1471,1648307151049,5,5,5,5,1118,1648307167656,8.944106507721228,8.964026237435396,8.954066372578312,9,9,9,9,3114,1648306724595,9,9,9,2251,1648306740324,5,5,5,4,3249,1648306754416,1.0,8.983945967149563,8.993905832006648,9.0,9.0,19,8.0,8.333333333333334,20,3.9939058320066483,3.9939058320066483,7.9839459671495625,3.9540663725783123,3.9540663725783123,0.019919729714168,-0.039839459428336,0.039839459428336,-7.9640262374353945,7.9640262374353945,0.19143741798288294,0.6356821887332972,-0.2606318238174156,6
564,43b4cf58-b8a5-4b8c-bb5b-d677f72b2e29,611b09935cd6e67f2b5e9ea2,covid,hop,9,8,9,9,1852,1648306590188,8,7,7,1905,1648306615537,4,4,4,4,1370,1648306635206,1.0,8.78726876307542,8.993098570769273,8,8,8,8,2077,1648305826408,8,7,7,2041,1648305857694,3,4,3,4,1995,1648305893732,1.0,8.890183666922347,8.982807080384582,8.0,7.333333333333333,14,8.75,7.333333333333333,16,3.982807080384582,3.982807080384582,7.890183666922347,3.9930985707692734,3.9930985707692734,7.787268763075421,0.01029149038469157,0.01029149038469157,-0.10291490384692636,0.10291490384692636,0.5254064812537207,0.6056841629429027,0.15448170184875118,6
565,43b4cf58-b8a5-4b8c-bb5b-d677f72b2e29,611b09935cd6e67f2b5e9ea2,union,hop,6,6,6,6,2406,1648307074648,6,6,6,1665,1648307100601,4,4,4,4,1705,1648307116845,6.152646910522727,7.799286000216283,6.975966455369505,6,6,5,6,1553,1648306731490,5,5,3,2003,1648306759715,3,3,4,4,1433,1648306778333,4.238429698969886,7.161212968222612,5.699821333596249,5.75,4.333333333333333,14,6.0,6.0,16,0.6998213335962493,0.6998213335962493,2.922783269252726,1.9759664553695053,1.9759664553695053,1.646639089693556,1.276145121773256,1.276145121773256,-1.2761441795591697,1.2761441795591697,0.42529976694010935,0.386465782882171,0.08625242150927226,6
566,09ac27bc-d5cc-4d3a-891b-1af223373117,5f4c4b277200c9868db9d43f,union,uncertainty,9,6,6,5,2934,1648306568860,5,5,5,1734,1648306608149,3,3,4,3,5245,1648306628537,2.804345550845017,3.4262360778756578,3.1152908143603373,6,6,7,6,12513,1648306095756,5,6,6,3863,1648306129866,4,4,4,3,4329,1648306147916,5.475936488395013,5.488628131803801,5.482282310099407,6.25,5.666666666666667,15,6.5,5.0,13,0.48228231009940714,0.48228231009940714,0.012691643408787812,-1.8847091856396627,1.8847091856396627,0.621890527030641,-2.36699149573907,2.36699149573907,0.6091988836218531,0.6091988836218531,0.21047282886391616,0.37010676976242585,-0.12772297423326673,6
567,09ac27bc-d5cc-4d3a-891b-1af223373117,5f4c4b277200c9868db9d43f,covid,uncertainty,6,5,5,5,1622,1648307137444,5,5,5,3948,1648307155906,1,1,3,3,3050,1648307178208,1.0,1.2559650549728107,1.0275154736146164,5,5,9,5,2147,1648306744304,5,5,5,2912,1648306875650,1,1,3,3,2877,1648306905290,1.0,1.0465529387277992,1.0021321867970392,6.0,5.0,8,5.25,5.0,8,-3.997867813202961,3.997867813202961,0.0465529387277992,-3.972484526385384,3.972484526385384,0.25596505497281075,0.025383286817577178,0.025383286817577178,0.20941211624501155,0.20941211624501155,0.16681223519882063,0.4560577361298151,0.04665749463132439,6
568,6ad63c21-4373-48bb-ac71-344721222a7c,5a0071766e1ea9000124db35,covid,uncertainty,9,9,9,9,2314,1648306652901,8,9,9,1743,1648306674153,4,3,4,5,1207,1648306704136,8.955191801499401,8.992905191520675,8.974048496510038,9,9,9,9,1969,1648305871515,9,9,9,1799,1648305902143,4,3,4,5,2559,1648305929117,1.0,8.926906758983446,8.96462014900472,9.0,9.0,16,9.0,8.666666666666666,16,3.9646201490047197,3.9646201490047197,7.926906758983446,3.974048496510038,3.974048496510038,0.03771339002127405,0.009428347505318513,0.009428347505318513,-7.889193368962172,7.889193368962172,0.5095236491259717,0.4802584261767029,0.005110712752497082,6
569,6ad63c21-4373-48bb-ac71-344721222a7c,5a0071766e1ea9000124db35,union,uncertainty,9,9,9,9,969,1648307118509,3,1,1,2343,1648307156513,3,1,3,3,2728,1648307179880,4.872717331696632,5.136711061845539,5.0047141967710855,8,9,9,9,959,1648306752937,5,5,1,1695,1648306784995,3,1,1,1,1407,1648306818963,4.467298388967949,5.560986699584857,5.014142544276403,8.75,3.6666666666666665,6,9.0,1.6666666666666667,10,0.014142544276403157,0.014142544276403157,1.0936883106169084,0.004714196771085533,0.004714196771085533,0.2639937301489077,-0.009428347505317625,0.009428347505317625,-0.8296945804680007,0.8296945804680007,0.2947947311708295,0.29232267226214764,0.00011248962499425345,6
570,08d2d8a9-6d16-4cd5-af67-f5d89d6864b2,5d697ea28572fc000126b779,union,uncertainty,7,6,6,6,1885,1648306699314,5,2,5,1909,1648306728325,2,3,3,3,1878,1648306746908,1.5837663783363602,7.778802319442432,4.681284348889396,8,8,7,8,2291,1648305627325,8,9,7,2243,1648305657211,3,4,3,3,1965,1648305682357,4.980080294601908,5.000000024316076,4.990040159458992,7.75,8.0,13,6.25,4.0,11,-0.009959840541007736,0.009959840541007736,0.019919729714168,-0.31871565111060374,0.31871565111060374,6.195035941106072,-0.308755810569596,0.308755810569596,6.175116211391904,6.175116211391904,0.5610264758088414,0.5686722171331672,-0.02133268925060124,6
571,08d2d8a9-6d16-4cd5-af67-f5d89d6864b2,5d697ea28572fc000126b779,covid,uncertainty,8,9,9,9,1914,1648307198649,5,3,5,1667,1648307216886,5,5,3,3,1348,1648307234896,1.0515492370027797,1.878555530949308,1.4650523839760439,9,9,9,9,1877,1648306780332,8,5,5,1581,1648306799675,5,5,3,5,1405,1648306827148,1.0,1.4852232691942517,1.0616346796118838,9.0,6.0,18,8.75,4.333333333333333,16,-3.938365320388116,3.938365320388116,0.48522326919425174,-3.534947616023956,3.534947616023956,0.8270062939465284,0.40341770436416,0.40341770436416,0.3417830247522766,0.3417830247522766,0.5683225644103157,0.7695917907301393,0.22093221085165535,6
572,f28ccf94-03ef-4be0-bbe5-dc61795e68ba,586974bc127d7700018b0e1c,union,uncertainty,6,6,7,6,2349,1648306437788,6,5,6,2369,1648306461666,4,3,4,5,1433,1648306482264,6.850739954184798,7.751100098242421,7.30092002621361,7,6,7,8,4141,1648305757903,6,4,6,2322,1648305785238,4,4,4,4,1354,1648305812848,6.430571886957907,7.370948037418092,6.900759962187999,7.0,5.333333333333333,16,6.25,5.666666666666667,16,1.9007599621879994,1.9007599621879994,0.9403761504601853,2.3009200262136096,2.3009200262136096,0.9003601440576237,0.4001600640256102,0.4001600640256102,-0.040016006402561644,0.040016006402561644,0.403688326378814,0.444240196506168,-0.5407251167502765,6
573,f28ccf94-03ef-4be0-bbe5-dc61795e68ba,586974bc127d7700018b0e1c,covid,uncertainty,8,8,8,8,1652,1648307117325,8,7,9,1610,1648307190477,5,5,4,5,1578,1648307203056,7.811124107846263,8.191276168670592,8.001200138258428,8,8,7,7,2524,1648306520402,8,8,8,2172,1648306540712,5,5,3,5,1506,1648306556256,1.0,7.781112103044342,8.431372207085959,7.5,8.0,18,8.0,8.0,19,3.4313722070859587,3.4313722070859587,6.781112103044342,3.0012001382584277,3.0012001382584277,0.3801520608243294,-0.430172068827531,0.430172068827531,-6.400960042220013,6.400960042220013,0.7140018313908008,0.7623350262553199,0.2195857251783524,6
574,8736bcad-a8f3-419f-92de-f2b44f192a81,5edaf0abba14031b7899eb3f,union,scatter,3,3,3,3,1599,1648306779033,3,2,3,1441,1648306818134,4,2,5,5,1612,1648306839356,4.778556860440353,5.221442317799521,4.999999589119937,1,3,3,3,7370,1648305939264,1,3,3,2713,1648305984701,4,2,5,4,2835,1648306027905,3.3258925603022855,6.674106617937587,4.999999589119937,2.5,2.3333333333333335,15,3.0,2.6666666666666665,16,-4.108800633062515e-07,4.108800633062515e-07,3.348214057635302,-4.108800633062515e-07,4.108800633062515e-07,0.44288545735916784,0.0,0.0,-2.905328600276134,2.905328600276134,0.3319724441114483,0.33234368966182265,-0.39335305568785883,6
575,8736bcad-a8f3-419f-92de-f2b44f192a81,5edaf0abba14031b7899eb3f,covid,scatter,9,9,9,9,1653,1648307160292,9,5,9,1654,1648307181296,1,5,5,5,1329,1648307197774,1.0140305700321848,1.049461406620918,1.0317459883265514,9,9,9,9,1800,1648306884921,9,5,9,1535,1648306904838,1,5,5,5,4552,1648306926948,1.0,1.1380384938690666,1.0671768249152849,9.0,7.666666666666667,16,9.0,7.666666666666667,16,-3.932823175084715,3.932823175084715,0.13803849386906664,-3.968254011673449,3.968254011673449,0.03543083658873325,-0.03543083658873347,0.03543083658873347,-0.10260765728033339,0.10260765728033339,0.017207469816948717,0.3954232483966083,-0.012550944867772354,6
